id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
python-flask-doc,python-flask-doc,python-flask-doc,micro web framework based on Werkzeug and Jinja2 - documentation,,,1,1,,,,Section=doc; Version=3.1.1-1,,,,,,,
libjs-sphinxdoc,libjs-sphinxdoc,libjs-sphinxdoc,JavaScript support for Sphinx documentation,,,1,1,,,,Section=javascript; Version=8.1.3-5,,,,,,,
python3-flask,python3-flask,python3-flask,micro web framework based on Werkzeug and Jinja2 - Python 3.x,,,1,1,,,,Section=python; Version=3.1.1-1,,,,,,,
libjs-jquery,libjs-jquery,libjs-jquery,JavaScript library for dynamic web applications,,,1,1,,,,Section=javascript; Version=3.6.1+dfsg+~3.5.14-1,,,,,,,
libjs-underscore,libjs-underscore,libjs-underscore,JavaScript's functional programming helper library,,,1,1,,,,Section=javascript; Version=1.13.4~dfsg+~1.11.4-3,,,,,,,
python3-blinker,python3-blinker,python3-blinker,"Fast, simple object-to-object and broadcast signaling (Python3)",,,1,1,,,,Section=python; Version=1.9.0-1,,,,,,,
python3-click,python3-click,python3-click,Command-Line Interface Creation Kit - Python 3.x,,,1,1,,,,Section=python; Version=8.2.0+0.really.8.1.8-1,,,,,,,
python3-importlib-metadata,python3-importlib-metadata,python3-importlib-metadata,library to access the metadata for a Python package - Python 3.x,,,1,1,,,,Section=python; Version=8.7.0-1,,,,,,,
python3-itsdangerous,python3-itsdangerous,python3-itsdangerous,Various helpers to pass trusted data to untrusted environment - Python 3.x,,,1,1,,,,Section=python; Version=2.2.0-2,,,,,,,
python3-jinja2,python3-jinja2,python3-jinja2,small but fast and easy to use stand-alone template engine,,,1,1,,,,Section=python; Version=3.1.6-1,,,,,,,
python3-markupsafe,python3-markupsafe,python3-markupsafe,HTML/XHTML/XML string library,,,1,1,,,,Section=python; Version=2.1.5-1+b3,,,,,,,
python3-werkzeug,python3-werkzeug,python3-werkzeug,Collection of utilities for WSGI applications (Python 3.x),,,1,1,,,,Section=python; Version=3.1.3-2,,,,,,,
python3:any,python3:any,python3:any,unknown,,,1,1,,,,missing in Packages file,,,,,,,
python3-asgiref,python3-asgiref,python3-asgiref,ASGI in-memory channel layer (Python3 version),,,1,1,,,,Section=python; Version=3.8.1-1,,,,,,,
python3-dotenv,python3-dotenv,python3-dotenv,Get and set values in the .env file in local and production servers,,,1,1,,,,Section=python; Version=1.0.1-1,,,,,,,
,,,,,,,,,,,,libjs-sphinxdoc,python-flask-doc,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-flask,python-flask-doc,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,libjs-jquery,libjs-sphinxdoc,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libjs-underscore,libjs-sphinxdoc,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-blinker,python3-flask,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-click,python3-flask,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-importlib-metadata,python3-flask,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-itsdangerous,python3-flask,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-jinja2,python3-flask,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-markupsafe,python3-flask,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-werkzeug,python3-flask,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3:any,python3-flask,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-asgiref,python3-flask,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,python3-dotenv,python3-flask,Recommends,#333,1,Recommends,{}
