id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
tryton-modules-account,tryton-modules-account,tryton-modules-account,Tryton application platform - account module,,,1,1,,,,Section=python; Version=7.0.19-1,,,,,,,
python3-dateutil,python3-dateutil,python3-dateutil,powerful extensions to the standard Python 3 datetime module,,,1,1,,,,Section=python; Version=2.9.0-4,,,,,,,
python3-simpleeval,python3-simpleeval,python3-simpleeval,"Simple, safe single expression evaluator library (Python 3)",,,1,1,,,,Section=python; Version=1.0.3-1,,,,,,,
python3-sql,python3-sql,python3-sql,Library to write SQL queries (implemented in Python 3),,,1,1,,,,Section=python; Version=1.5.2-2,,,,,,,
tryton-modules-company,tryton-modules-company,tryton-modules-company,Tryton application platform - company module,,,1,1,,,,Section=python; Version=7.0.2-1,,,,,,,
tryton-modules-currency,tryton-modules-currency,tryton-modules-currency,Tryton application platform - currency module,,,1,1,,,,Section=python; Version=7.0.1-3,,,,,,,
tryton-modules-party,tryton-modules-party,tryton-modules-party,Tryton application platform - party module,,,1,1,,,,Section=python; Version=7.0.6-1,,,,,,,
tryton-server,tryton-server,tryton-server,Tryton application platform - server,,,1,1,,,,Section=python; Version=7.0.30-1,,,,,,,
tryton-server-api-7.0,tryton-server-api-7.0,tryton-server-api-7.0,unknown,,,1,1,,,,missing in Packages file,,,,,,,
python3:any,python3:any,python3:any,unknown,,,1,1,,,,missing in Packages file,,,,,,,
libjs-sphinxdoc,libjs-sphinxdoc,libjs-sphinxdoc,JavaScript support for Sphinx documentation,,,1,1,,,,Section=javascript; Version=8.1.3-5,,,,,,,
tzdata,tzdata,tzdata,time zone and daylight-saving time data,,,1,1,,,,Section=localization; Version=2025b-4+deb13u1,,,,,,,
python3-tz,python3-tz,python3-tz,transitional package to rename python3-tz,,,1,1,,,,Section=python; Version=2025.2-3,,,,,,,
python3-pycountry,python3-pycountry,python3-pycountry,ISO databases accessible from Python 3,,,1,1,,,,Section=python; Version=24.6.1+ds1-1,,,,,,,
tryton-proteus,tryton-proteus,tryton-proteus,Tryton application platform - scripting client,,,1,1,,,,Section=python; Version=7.0.1-3,,,,,,,
python3-stdnum,python3-stdnum,python3-stdnum,Python module to handle standardized numbers and codes (Python3 version),,,1,1,,,,Section=python; Version=1.20-3,,,,,,,
tryton-modules-country,tryton-modules-country,tryton-modules-country,Tryton application platform - country module,,,1,1,,,,Section=python; Version=7.0.0-4,,,,,,,
python3-phonenumbers,python3-phonenumbers,python3-phonenumbers,parsing/formatting/validating phone numbers - Python 3,,,1,1,,,,Section=python; Version=8.12.57-4,,,,,,,
adduser,adduser,adduser,add and remove users and groups,,,1,1,,,,Section=admin; Version=3.152,,,,,,,
python3-bcrypt,python3-bcrypt,python3-bcrypt,password hashing library for Python 3,,,1,1,,,,Section=python; Version=4.2.0-2.1+b1,,,,,,,
python3-defusedxml,python3-defusedxml,python3-defusedxml,XML bomb protection for Python stdlib modules (for Python 3),,,1,1,,,,Section=python; Version=0.7.1-3,,,,,,,
python3-genshi,python3-genshi,python3-genshi,Python XML-based template engine - Python 3.x,,,1,1,,,,Section=python; Version=0.7.9-2+b1,,,,,,,
