id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
python-attr-doc,python-attr-doc,python-attr-doc,documentation for the attrs Python library,,,1,1,,,,Section=doc; Version=25.3.0-1,,,,,,,
libjs-sphinxdoc,libjs-sphinxdoc,libjs-sphinxdoc,JavaScript support for Sphinx documentation,,,1,1,,,,Section=javascript; Version=8.1.3-5,,,,,,,
python3-doc,python3-doc,python3-doc,documentation for the high-level object-oriented language Python 3,,,1,1,,,,Section=doc; Version=3.13.5-1,,,,,,,
libjs-jquery,libjs-jquery,libjs-jquery,JavaScript library for dynamic web applications,,,1,1,,,,Section=javascript; Version=3.6.1+dfsg+~3.5.14-1,,,,,,,
libjs-underscore,libjs-underscore,libjs-underscore,JavaScript's functional programming helper library,,,1,1,,,,Section=javascript; Version=1.13.4~dfsg+~1.11.4-3,,,,,,,
python3.13-doc,python3.13-doc,python3.13-doc,Documentation for the high-level object-oriented language Python (v3.13),,,1,1,,,,Section=doc; Version=3.13.5-2,,,,,,,
,,,,,,,,,,,,libjs-sphinxdoc,python-attr-doc,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-doc,python-attr-doc,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,libjs-jquery,libjs-sphinxdoc,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libjs-underscore,libjs-sphinxdoc,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3.13-doc,python3-doc,Depends,#333,1,Depends,{}
