id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,extra
"python-biopython-doc","python-biopython-doc","python-biopython-doc","Documentation for the Biopython library","","","1","1","","","","Section=doc; Version=1.85+dfsg-4","","","","","","","",""
"libjs-sphinxdoc","libjs-sphinxdoc","libjs-sphinxdoc","JavaScript support for Sphinx documentation","","","1","1","","","","Section=javascript; Version=8.1.3-5","","","","","","","",""
"libjs-jquery","libjs-jquery","libjs-jquery","JavaScript library for dynamic web applications","","","1","1","","","","Section=javascript; Version=3.6.1+dfsg+~3.5.14-1","","","","","","","",""
"python3-biopython","python3-biopython","python3-biopython","Python3 library for bioinformatics","","","1","1","","","","Section=python; Version=1.85+dfsg-4","","","","","","","",""
"libjs-underscore","libjs-underscore","libjs-underscore","JavaScript's functional programming helper library","","","1","1","","","","Section=javascript; Version=1.13.4~dfsg+~1.11.4-3","","","","","","","",""
"javascript-common","javascript-common","javascript-common","Base support for JavaScript library packages","","","1","1","","","","Section=javascript; Version=12+nmu1","","","","","","","",""
"python3","python3","python3","interactive high-level object-oriented language (default python3 version)","","","1","1","","","","Section=python; Version=3.13.5-1","","","","","","","",""
"python3-numpy","python3-numpy","python3-numpy","Python library for numerical computations (Python 3)","","","1","1","","","","Section=python; Version=1:2.2.4+ds-1","","","","","","","",""
"python3:any","python3:any","python3:any","unknown","","","1","1","","","","missing in Packages file","","","","","","","",""
"libc6","libc6","libc6","GNU C Library: Shared libraries","","","1","1","","","","Section=libs; Version=2.41-12","","","","","","","",""
"python3-reportlab","python3-reportlab","python3-reportlab","ReportLab library to create PDF documents using Python3","","","1","1","","","","Section=python; Version=4.3.1-1","","","","","","","",""
"w3c-sgml-lib","w3c-sgml-lib","w3c-sgml-lib","w3.org DTD and catalog files","","","1","1","","","","Section=text; Version=1.3-3","","","","","","","",""
"ncbi-blast+","ncbi-blast+","ncbi-blast+","next generation suite of BLAST sequence search tools","","","1","1","","","","Section=science; Version=2.16.0+ds-7","","","","","","","",""
"","","","","","","","","","","","","python-biopython-doc","libjs-sphinxdoc","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python-biopython-doc","libjs-jquery","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python-biopython-doc","python3-biopython","Recommends","#333","1","Recommends","arrow","{}"
"","","","","","","","","","","","","libjs-sphinxdoc","libjs-jquery","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libjs-sphinxdoc","libjs-underscore","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libjs-jquery","javascript-common","Recommends","#333","1","Recommends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","python3","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","python3","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","python3-numpy","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","python3:any","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","libc6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","python3-reportlab","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","w3c-sgml-lib","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","python-biopython-doc","Recommends","#333","1","Recommends","arrow","{}"
"","","","","","","","","","","","","python3-biopython","ncbi-blast+","Recommends","#333","1","Recommends","arrow","{}"
