id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,extra
"rails","rails","rails","MVC ruby based framework geared for web application development (metapackage)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-rails","ruby-rails","ruby-rails","MVC ruby based framework geared for web application development","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"bundler","bundler","bundler","Manage Ruby application dependencies","","","1","1","","","","Section=ruby; Version=2.6.7-2","","","","","","","",""
"puma","puma","puma","threaded HTTP 1.1 server for Ruby/Rack applications","","","1","1","","","","Section=ruby; Version=6.6.0-4","","","","","","","",""
"ruby-bootsnap","ruby-bootsnap","ruby-bootsnap","Boot large ruby/rails apps faster","","","1","1","","","","Section=ruby; Version=1.18.4-1+b2","","","","","","","",""
"ruby-byebug","ruby-byebug","ruby-byebug","Ruby fast debugger - base + CLI","","","1","1","","","","Section=ruby; Version=11.1.3-5+b2","","","","","","","",""
"ruby-capybara","ruby-capybara","ruby-capybara","integration testing tool for Rack based web applications","","","1","1","","","","Section=ruby; Version=3.40.0+ds-2","","","","","","","",""
"ruby-jbuilder","ruby-jbuilder","ruby-jbuilder","creation of JSON structures via a Builder-style DSL","","","1","1","","","","Section=ruby; Version=2.12.0-1","","","","","","","",""
"ruby-listen","ruby-listen","ruby-listen","Ruby library listening to file modifications","","","1","1","","","","Section=ruby; Version=3.9.0-1","","","","","","","",""
"ruby-selenium-webdriver","ruby-selenium-webdriver","ruby-selenium-webdriver","Browser automation framework and ecosystem","","","1","1","","","","Section=ruby; Version=4.4.0-1","","","","","","","",""
"ruby-spring","ruby-spring","ruby-spring","Rails application preloader","","","1","1","","","","Section=ruby; Version=2.1.1-2","","","","","","","",""
"ruby-spring-watcher-listen","ruby-spring-watcher-listen","ruby-spring-watcher-listen","Makes spring watch files using the listen library","","","1","1","","","","Section=ruby; Version=2.0.1-1.1","","","","","","","",""
"ruby-sqlite3","ruby-sqlite3","ruby-sqlite3","SQLite3 interface for Ruby","","","1","1","","","","Section=ruby; Version=1.7.3-1","","","","","","","",""
"ruby-turbolinks","ruby-turbolinks","ruby-turbolinks","following links in your Rails web application faster","","","1","1","","","","Section=ruby; Version=5.2.1-2","","","","","","","",""
"ruby-web-console","ruby-web-console","ruby-web-console","Ruby on Rails debugger","","","1","1","","","","Section=ruby; Version=4.2.1-1","","","","","","","",""
"yarnpkg","yarnpkg","yarnpkg","Fast, reliable, and secure dependency management","","","1","1","","","","Section=javascript; Version=4.1.0+dfsg-1","","","","","","","",""
"ruby-actioncable","ruby-actioncable","ruby-actioncable","WebSocket framework for Rails (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-actionmailbox","ruby-actionmailbox","ruby-actionmailbox","receive and process incoming emails (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-actionmailer","ruby-actionmailer","ruby-actionmailer","email composition, delivery framework (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-actionpack","ruby-actionpack","ruby-actionpack","web-flow and rendering framework putting the VC in MVC (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-actiontext","ruby-actiontext","ruby-actiontext","edit and display rich text (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-actionview","ruby-actionview","ruby-actionview","framework for handling view template lookup and rendering (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-activejob","ruby-activejob","ruby-activejob","job framework with pluggable queues (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-activemodel","ruby-activemodel","ruby-activemodel","toolkit for building modeling frameworks (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-activerecord","ruby-activerecord","ruby-activerecord","object-relational mapper framework (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-activestorage","ruby-activestorage","ruby-activestorage","local and cloud file storage framework (part of Rails)","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
"ruby-activesupport","ruby-activesupport","ruby-activesupport","collection of utility classes used by the Rails framework","","","1","1","","","","Section=ruby; Version=2:7.2.2.1+dfsg-7","","","","","","","",""
