id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
,,,,,,,,,,,,libreadline8t64,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,librevenge-0.0-0,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libsigc++-2.0-0v5,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libvisio-0.1-1,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwpg-0.3-3,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libxml2,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libxslt1.1,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,zlib1g,inkscape,Depends,#333,1,Depends,{}
,,,,,,,,,,,,aspell,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,fig2dev,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,imagemagick,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,libimage-magick-perl,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,libwmf-bin,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,python3-cssselect,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,python3-lxml,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,python3-numpy,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,python3-scour,inkscape,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,calligra-libs,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6archive6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6completion6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6configcore6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6coreaddons6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6guiaddons6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6i18n6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6iconthemes6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6widgetsaddons6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf6xmlgui6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libodfgen-0.1-1,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpoppler147,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt6core6t64,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt6gui6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt6widgets6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt6xml6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,librevenge-0.0-0,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwpg-0.3-3,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwps-0.4-4,karbon,Depends,#333,1,Depends,{}
,,,,,,,,,,,,pstoedit,karbon,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,krita-data,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5sql5-sqlite,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libexiv2-28,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libfftw3-double3,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libfontconfig1,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libfreetype6,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libfribidi0,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgif7,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgsl28,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libharfbuzz0b,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libheif1,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libimath-3-1-29t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libjpeg62-turbo,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libjxl0.11,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5completion5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5configcore5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5configgui5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5coreaddons5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5crash5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5guiaddons5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5i18n5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5itemviews5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5kdcraw5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5widgetsaddons5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5windowsystem5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkseexpr4,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkseexprui4,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,liblcms2-2,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libmlt++7,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libmlt7,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libmypaint-1.5-1,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libopenexr-3-1-30,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libopenjp2-7,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpng16-16t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpoppler-qt5-1t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpython3.13,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5core5t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5dbus5t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5gui5t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5network5t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5printsupport5t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5sql5t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5svg5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5widgets5t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5x11extras5,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5xml5t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libquazip5-1t64,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libtiff6,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libturbojpeg0,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libunibreak6,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwebp7,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwebpdemux2,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwebpmux3,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libx11-6,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,qtbase-abi-5-15-15,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,zlib1g,krita,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-pyqt5,krita,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,qml-module-qtmultimedia,krita,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,libc6,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libcairo2,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libfreetype6,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgdk-pixbuf-2.0-0,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libglib2.0-0t64,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgtk-3-0t64,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libjpeg62-turbo,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpango-1.0-0,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpangocairo-1.0-0,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpng16-16t64,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libtiff6,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwebp7,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libx11-6,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,zlib1g,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,gtklp,mtpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,gir1.2-gtk-3.0,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,mypaint-data,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,mypaint-brushes,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-gi,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-gi-cairo,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-numpy,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,librsvg2-bin,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-numpy2-abi0,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3:any,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgdk-pixbuf-2.0-0,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgomp1,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,liblcms2-2,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libmypaint-1.5-1,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpng16-16t64,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,mypaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,mypaint-data-extras,mypaint,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,shared-mime-info,mypaint,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,ffmpeg,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5core5t64,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5gui5t64,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5multimedia5,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5network5t64,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5widgets5t64,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5xml5t64,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,pencil2d,Depends,#333,1,Depends,{}
,,,,,,,,,,,,fonts-freefont-ttf,pysiogame,Depends,#333,1,Depends,{}
,,,,,,,,,,,,fonts-kacst-one,pysiogame,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3,pysiogame,Depends,#333,1,Depends,{}
,,,,,,,,,,,,python3-pygame,pysiogame,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,rgbpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgdk-pixbuf-2.0-0,rgbpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libglib2.0-0t64,rgbpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgtk2.0-0t64,rgbpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpango-1.0-0,rgbpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libx11-6,rgbpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,default-dbus-session-bus,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,xdg-utils,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,dconf-gsettings-backend,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libadwaita-1-0,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libcairo2,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libcolord2,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgdk-pixbuf-2.0-0,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libglib2.0-0t64,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgtk-4-1,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgusb2,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpackagekit-glib2-18,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libsane1,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwebp7,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwebpmux3,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,zlib1g,simple-scan,Depends,#333,1,Depends,{}
,,,,,,,,,,,,tupi-data,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libogg0,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5core5t64,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5gui5t64,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5multimedia5,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5multimediawidgets5,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5network5t64,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5printsupport5t64,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5svg5,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5widgets5t64,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5xml5t64,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libquazip5-1t64,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libtheoradec1,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libtheoraenc1,tupi,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libvorbis0a,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libvorbisfile3,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,netpbm,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,tuxpaint-data,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,tuxpaint-plugins-default,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libcairo2,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libfontconfig1,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libfribidi0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libglib2.0-0t64,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libimagequant0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpango-1.0-0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpangoft2-1.0-0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpaper2,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpng16-16t64,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,librsvg2-2,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libsdl2-2.0-0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libsdl2-gfx-1.0-0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libsdl2-image-2.0-0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libsdl2-mixer-2.0-0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libsdl2-pango4,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libsdl2-ttf-2.0-0,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,zlib1g,tuxpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,tuxpaint-config,tuxpaint,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,libc6,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libfontconfig1,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libjpeg62-turbo,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpng16-16t64,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libtiff6,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libx11-6,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libxaw3dxft6t64,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libxext6,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libxft2,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libxmu6,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libxpm4,xpaint,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libxt6t64,xpaint,Depends,#333,1,Depends,{}
