id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,extra
"python-webob-doc","python-webob-doc","python-webob-doc","Python module providing WSGI request and response objects (documentation)","","","1","1","","","","Section=doc; Version=1:1.8.9-1","","","","","","","",""
"python3-simplejson","python3-simplejson","python3-simplejson","simple, fast, extensible JSON encoder/decoder for Python 3.x","","","1","1","","","","Section=python; Version=3.20.1-1","","","","","","","",""
"libjs-sphinxdoc","libjs-sphinxdoc","libjs-sphinxdoc","JavaScript support for Sphinx documentation","","","1","1","","","","Section=javascript; Version=8.1.3-5","","","","","","","",""
"python3","python3","python3","interactive high-level object-oriented language (default python3 version)","","","1","1","","","","Section=python; Version=3.13.5-1","","","","","","","",""
"python3:any","python3:any","python3:any","unknown","","","1","1","","","","missing in Packages file","","","","","","","",""
"libc6","libc6","libc6","GNU C Library: Shared libraries","","","1","1","","","","Section=libs; Version=2.41-12","","","","","","","",""
"libjs-jquery","libjs-jquery","libjs-jquery","JavaScript library for dynamic web applications","","","1","1","","","","Section=javascript; Version=3.6.1+dfsg+~3.5.14-1","","","","","","","",""
"libjs-underscore","libjs-underscore","libjs-underscore","JavaScript's functional programming helper library","","","1","1","","","","Section=javascript; Version=1.13.4~dfsg+~1.11.4-3","","","","","","","",""
"","","","","","","","","","","","","python-webob-doc","python3-simplejson","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python-webob-doc","libjs-sphinxdoc","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-simplejson","python3","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-simplejson","python3","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-simplejson","python3:any","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","python3-simplejson","libc6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libjs-sphinxdoc","libjs-jquery","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libjs-sphinxdoc","libjs-underscore","Depends","#333","1","Depends","arrow","{}"
